context_id,scenario,policy_seed,slot,environment_seed,environment_step,observation_hash,unit_index,resource_type,unit_cost,repeat_count,actual_extra_transitions,direct_cost_mean,direct_cost_standard_error,direct_cost_lower,direct_cost_upper,current_other_delta_mean,current_other_delta_standard_error,current_other_delta_lower,current_other_delta_upper,sub_cost_probe_mean,sub_cost_probe_standard_error,sub_cost_probe_lower,sub_cost_probe_upper,sub_cost_other_mean,sub_cost_other_standard_error,sub_cost_other_lower,sub_cost_other_upper,sub_cost_mean,sub_cost_standard_error,sub_cost_lower,sub_cost_upper,sub_shot_probe_mean,sub_shot_probe_standard_error,sub_shot_probe_lower,sub_shot_probe_upper,sub_shot_other_mean,sub_shot_other_standard_error,sub_shot_other_lower,sub_shot_other_upper,sub_shot_mean,sub_shot_standard_error,sub_shot_lower,sub_shot_upper,episode_cost_delta_mean,episode_cost_delta_standard_error,episode_cost_delta_lower,episode_cost_delta_upper,rho_sub_mean,rho_sub_standard_error,rho_sub_lower,rho_sub_upper,rho_sub_median,rho_sub_q25,rho_sub_q75,cost_sign_masked_rate,first_substitution_step_mean
confirm_time_pressure_seed19_safety03_e04_t21_u0,time_pressure,19,safety,887417738,21,611819bb250d36d542232e4f4891a5c3cfdb735461dc9718248b3c457e5af333,0,missile,2.0,32,693,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.2096084225922823,0.20221550047986137,0.8132660416517541,1.6059508035328105,0.0010393038392066956,0.1988053954296358,-0.3886192712028795,0.39069787888129287,1.210647726431489,0.2974903598723356,0.6275666210817112,1.7937288317812667,0.6048042112961411,0.10110775023993068,0.40663302082587705,0.8029754017664053,0.0005196519196033478,0.0994026977148179,-0.19430963560143974,0.19534893944064644,0.6053238632157445,0.1487451799361678,0.3137833105408556,0.8968644158906334,0.789352273568511,0.2974903598723356,0.20627116821873326,1.3724333789182888,0.6053238632157445,0.1487451799361678,0.3137833105408556,0.8968644158906334,0.34076257050037384,0.0,1.0850078091025352,0.65625,2.295547017925664
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,887417738,21,611819bb250d36d542232e4f4891a5c3cfdb735461dc9718248b3c457e5af333,1,missile,2.0,32,509,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.1875879988074303,0.1706071573777555,0.8531979703470295,1.521978027267831,-0.09353000298142433,0.11324971652764199,-0.31549944737560265,0.12843944141275396,1.094057995826006,0.21235480959621775,0.6778425690174192,1.5102734226345926,0.5937939994037151,0.08530357868887775,0.42659898517351474,0.7609890136339155,-0.046765001490712166,0.05662485826382099,-0.15774972368780132,0.06421972070637698,0.547028997913003,0.10617740479810887,0.3389212845087096,0.7551367113172963,0.9059420041739941,0.21235480959621775,0.4897265773654073,1.3221574309825808,0.547028997913003,0.10617740479810887,0.3389212845087096,0.7551367113172963,0.5007039904594421,0.0,1.0,0.59375,1.8181818181818181
confirm_time_pressure_seed19_safety05_e12_t20_u2,time_pressure,19,safety,887417746,20,6e68d1ccde343f6a8e7d4527f2ed2bbf521f4aca35ed47403e6c083d44a423b8,2,laser,0.5,32,906,0.5000000223517418,0.0,0.5000000223517418,0.5000000223517418,0.0,0.0,0.0,0.0,0.16789578809402883,0.04188385966725734,0.08580342314620444,0.24998815304185323,0.0621191943064332,0.1659212833881961,-0.26308652113443115,0.38732490974729755,0.23001498240046203,0.1615811041672124,-0.08668398176727432,0.5467139465681984,0.33579157618805766,0.08376771933451468,0.17160684629240888,0.49997630608370647,0.0310595971532166,0.08296064169409804,-0.13154326056721558,0.19366245487364878,0.36685117334127426,0.10355588884696754,0.1638816312012179,0.5698207154813306,0.26998503995127976,0.1615811041672124,-0.04671392421645659,0.5866840041190161,0.46002996480092406,0.3231622083344248,-0.17336796353454864,1.0934278931363968,0.0,0.0,1.226356402039528,0.46875,3.608085410935538
confirm_time_pressure_seed19_resource00_e00_t38_u1,time_pressure,19,resource,887417734,38,1978a62e9377a91428753caeaf0826465eb11ea2ac7418a78d7eac64d6ba327f,1,missile,2.0,32,64,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
confirm_time_pressure_seed19_resource01_e00_t38_u0,time_pressure,19,resource,887417734,38,1978a62e9377a91428753caeaf0826465eb11ea2ac7418a78d7eac64d6ba327f,0,missile,2.0,32,64,2.0,0.0,2.0,2.0,-0.9375,0.17925416718060672,-1.288838167673989,-0.5861618323260108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0625,0.17925416718060672,0.7111618323260108,1.413838167673989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46875,
confirm_time_pressure_seed19_resource02_e00_t37_u1,time_pressure,19,resource,887417734,37,388f3377cfb5ed162498c4bcf0ed28e6bd0b4f87078c4fc7e4e75e184fcf8672,1,missile,2.0,32,107,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,0.15554275420956376,0.19513620174925506,0.8048637982507449,0.5,0.15554275420956376,0.19513620174925506,0.8048637982507449,1.0,0.17960530202677488,0.6479736080275212,1.3520263919724789,0.25,0.07777137710478188,0.09756810087462753,0.40243189912537247,0.25,0.07777137710478188,0.09756810087462753,0.40243189912537247,0.5,0.08980265101338744,0.3239868040137606,0.6760131959862394,1.0,0.17960530202677488,0.6479736080275212,1.3520263919724789,0.5,0.08980265101338744,0.3239868040137606,0.6760131959862394,0.5,0.0,1.0,0.5,1.0
confirm_time_pressure_seed19_resource03_e12_t22_u2,time_pressure,19,resource,887417746,22,4beaee58d1cbccd966a3267beec33f8e4944bfbda809358cbb65b182631c9ac3,2,laser,0.5,32,455,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.359375,0.040376098556911356,0.28023784682845376,0.43851215317154624,0.001339741051197052,0.13695485591175677,-0.2670917765358462,0.2697712586382403,0.36071474105119705,0.14282512664520236,0.0807774928266004,0.6406519892757937,0.71875,0.08075219711382271,0.5604756936569075,0.8770243063430925,0.000669870525598526,0.06847742795587838,-0.1335458882679231,0.13488562931912015,0.7194198705255985,0.10593502908336225,0.5117872135222086,0.9270525275289885,0.13928525894880295,0.14282512664520236,-0.1406519892757937,0.4192225071733996,0.7214294821023941,0.2856502532904047,0.1615549856532008,1.2813039785515874,1.0,0.0,1.0,0.6875,1.456055742243062
confirm_time_pressure_seed19_resource04_e00_t24_u2,time_pressure,19,resource,887417734,24,b29d66b5b2be3d6d7b8f3a1a97ee84a7b496af81070b7caa941c42fc115462d5,2,laser,0.5,32,453,0.5000000149011612,0.0,0.5000000149011612,0.5000000149011612,0.0,0.0,0.0,0.0,0.32812500977888703,0.04265256779945205,0.24452597689196104,0.41172404266581303,0.7494351267814636,0.32994246121466964,0.10274790280071111,1.3961223507622162,1.0775601365603507,0.3375632346050544,0.41593619673444404,1.7391840763862572,0.6562500195577741,0.0853051355989041,0.4890519537839221,0.8234480853316261,0.3747175633907318,0.16497123060733482,0.051373951400355555,0.6980611753811081,1.0309675829485059,0.1943196881234432,0.6501009942265572,1.4118341716704546,-0.5775601216591895,0.3375632346050544,-1.239184061485096,0.08406381816671715,2.1551202731207013,0.6751264692101088,0.8318723934688881,3.4783681527725143,1.0000000298023224,0.0,2.252259649336338,0.78125,1.5713210191045488
confirm_time_pressure_seed19_resource05_e11_t25_u2,time_pressure,19,resource,887417745,25,43222e03c5b166397448b7d7dd53f2e5966c05c42655e7bac31a9ea705508fe6,2,laser,0.5,32,375,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.359375,0.040376098556911356,0.28023784682845376,0.43851215317154624,0.19344784319400787,0.13456393378496306,-0.07029746702451972,0.45719315341253547,0.5528228431940079,0.14660406804850776,0.26547886981893265,0.8401668165690831,0.71875,0.08075219711382271,0.5604756936569075,0.8770243063430925,0.09672392159700394,0.06728196689248153,-0.03514873351225986,0.22859657670626773,0.8154739215970039,0.11314968654680757,0.5937005359652611,1.0372473072287467,-0.052822843194007874,0.14660406804850776,-0.3401668165690831,0.23452113018106735,1.1056456863880157,0.2932081360970155,0.5309577396378653,1.6803336331381662,1.0,0.0,1.0,0.71875,1.1949625689050425
confirm_heterogeneity_pressure_seed17_safety00_e06_t33_u2,heterogeneity_pressure,17,safety,1452268371,33,621fac2c235474983f49ee4750b592644dc1c238f30a3b8270561dc1d3309714,2,laser,0.25,32,1910,0.2500000074505806,0.0,0.2500000074505806,0.2500000074505806,0.0,0.0,0.0,0.0,0.2500000074505806,0.0,0.2500000074505806,0.2500000074505806,0.0,0.0,0.0,0.0,0.2500000074505806,0.0,0.2500000074505806,0.2500000074505806,1.0000000298023224,0.0,1.0000000298023224,1.0000000298023224,0.0,0.0,0.0,0.0,1.0000000298023224,0.0,1.0000000298023224,1.0000000298023224,0.0,0.0,0.0,0.0,1.0000000298023224,0.0,1.0000000298023224,1.0000000298023224,1.0000000298023224,1.0000000298023224,1.0000000298023224,1.0,4.187500124797225
confirm_heterogeneity_pressure_seed17_safety01_e10_t26_u2,heterogeneity_pressure,17,safety,1452268375,26,d9e7fd5049545fef0abffe09e628db674fe5c9cf5021fb0160964d40e676012c,2,laser,0.25,32,1536,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.1953125,0.018562147004355135,0.15893069187146394,0.23169430812853606,0.0,0.0,0.0,0.0,0.1953125,0.018562147004355135,0.15893069187146394,0.23169430812853606,0.78125,0.07424858801742054,0.6357227674858558,0.9267772325141442,0.0,0.0,0.0,0.0,0.78125,0.07424858801742054,0.6357227674858558,0.9267772325141442,0.0546875,0.018562147004355135,0.018305691871463935,0.09106930812853606,0.78125,0.07424858801742054,0.6357227674858558,0.9267772325141442,1.0,1.0,1.0,0.78125,9.36
confirm_heterogeneity_pressure_seed17_safety02_e02_t24_u2,heterogeneity_pressure,17,safety,1452268367,24,bd1cbe603db03d536c9642310e761baf8be9576cbf82a75d5b6b506e11ce0b75,2,laser,0.25,32,1052,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2265625,0.01308786509334555,0.20091028441704273,0.25221471558295727,0.0,0.0,0.0,0.0,0.2265625,0.01308786509334555,0.20091028441704273,0.25221471558295727,0.90625,0.0523514603733822,0.8036411376681709,1.008858862331829,0.0,0.0,0.0,0.0,0.90625,0.0523514603733822,0.8036411376681709,1.008858862331829,0.0234375,0.01308786509334555,-0.0022147155829572787,0.04908971558295728,0.90625,0.0523514603733822,0.8036411376681709,1.008858862331829,1.0,1.0,1.0,0.90625,6.758620689655173
confirm_heterogeneity_pressure_seed17_safety03_e05_t30_u2,heterogeneity_pressure,17,safety,1452268370,30,5390fa22e0eb721803fa60cf74d4e05a028b69f666b816fff947014ed4ad7502,2,laser,0.25,32,1280,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
confirm_heterogeneity_pressure_seed17_safety04_e20_t19_u2,heterogeneity_pressure,17,safety,1452268385,19,0ac5fc5e5188a1614a1a898a185326a63ef3a98abe1b74c41636de04a00de796,2,laser,0.25,32,2512,0.2499999850988388,0.0,0.2499999850988388,0.2499999850988388,0.0,0.0,0.0,0.0,0.2499999850988388,0.0,0.2499999850988388,0.2499999850988388,0.0,0.0,0.0,0.0,0.2499999850988388,0.0,0.2499999850988388,0.2499999850988388,0.9999999403953552,0.0,0.9999999403953552,0.9999999403953552,0.0,0.0,0.0,0.0,0.9999999403953552,0.0,0.9999999403953552,0.9999999403953552,0.0,0.0,0.0,0.0,0.9999999403953552,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0,3.781249774619937
confirm_heterogeneity_pressure_seed17_safety05_e23_t30_u2,heterogeneity_pressure,17,safety,1452268388,30,52017744d8846d251bffad889e7a26acac0b150429c0910f6cccbc78b684af79,2,laser,0.25,32,1205,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2421875,0.0078125,0.226875,0.2575,0.0,0.0,0.0,0.0,0.2421875,0.0078125,0.226875,0.2575,0.96875,0.03125,0.9075,1.03,0.0,0.0,0.0,0.0,0.96875,0.03125,0.9075,1.03,0.0078125,0.0078125,-0.0075,0.023125,0.96875,0.03125,0.9075,1.03,1.0,1.0,1.0,0.96875,15.451612903225806
confirm_heterogeneity_pressure_seed17_resource00_e23_t04_u0,heterogeneity_pressure,17,resource,1452268388,4,aca6d8313d26b234b4d9ca2f2776a17e81dba97103e2fd667c76853576300a97,0,missile,2.8,32,4280,2.800000250339508,0.0,2.800000250339508,2.800000250339508,0.0,0.0,0.0,0.0,2.800000250339508,0.0,2.800000250339508,2.800000250339508,-0.027193133952096105,0.026763394944654594,-0.07964938804361911,0.0252631201394269,2.772807116387412,0.026763394944654594,2.7203508622958887,2.825263370478935,1.0000000894069672,0.0,1.0000000894069672,1.0000000894069672,-0.10877253580838442,0.10705357977861837,-0.31859755217447644,0.1010524805577076,0.8912275535985827,0.10705357977861837,0.6814025372324908,1.1010525699646747,0.027193133952096105,0.026763394944654594,-0.0252631201394269,0.07964938804361911,0.9902882558526471,0.009558355337376642,0.9715538793913889,1.0090226323139053,1.0000000894069672,1.0000000894069672,1.0000000894069672,0.875,2.0625001844018698
confirm_heterogeneity_pressure_seed17_resource01_e03_t04_u0,heterogeneity_pressure,17,resource,1452268368,4,80e3e12796958dcd7578c550eefec3e50eebc00988a2588742540eb88849b095,0,missile,2.8,32,4416,2.7999998331069946,0.0,2.7999998331069946,2.7999998331069946,0.0,0.0,0.0,0.0,2.7999998331069946,0.0,2.7999998331069946,2.7999998331069946,0.01138881454244256,0.05785495541473386,-0.1020068980704358,0.12478452715532092,2.811388647649437,0.05785495541473384,2.697992935036559,2.9247843602623154,0.9999999403953552,0.0,0.9999999403953552,0.9999999403953552,0.04555525816977024,0.23141982165893543,-0.4080275922817432,0.49913810862128366,1.0455551985651255,0.23141982165893543,0.5919723481136121,1.4991380490166388,-0.01138881454244256,0.05785495541473386,-0.12478452715532092,0.1020068980704358,1.0040673741605133,0.020662484076690663,0.9635689053701996,1.0445658429508269,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9375,2.814385173842311
confirm_heterogeneity_pressure_seed17_resource02_e21_t04_u0,heterogeneity_pressure,17,resource,1452268386,4,3977d7c306492c1bef7189dd5c35227c1b8c3872b35d7b3b19cc4b3a303d8cd9,0,missile,2.8,32,4416,2.800000083446503,0.0,2.800000083446503,2.800000083446503,0.0,0.0,0.0,0.0,2.800000083446503,0.0,2.800000083446503,2.800000083446503,-0.00693264976143837,0.01858417007372365,-0.04335762310593672,0.029492323583059983,2.7930674336850645,0.018584170073723656,2.756642460340566,2.829492407029563,1.0000000298023224,0.0,1.0000000298023224,1.0000000298023224,-0.02773059904575348,0.0743366802948946,-0.1734304924237469,0.11796929433223993,0.9722694307565689,0.0743366802948946,0.8265695373785755,1.1179693241345623,0.00693264976143837,0.01858417007372365,-0.029492323583059983,0.04335762310593672,0.9975240834589515,0.006637203597758447,0.984515164407345,1.010533002510558,1.0000000298023224,1.0000000298023224,1.0000000298023224,0.96875,2.015038493089378
confirm_heterogeneity_pressure_seed17_resource03_e17_t04_u2,heterogeneity_pressure,17,resource,1452268382,4,7e5959496c4c70dd9de835c6bcd13191921bc0de46bc000c830870cee7ecc7f7,2,laser,0.25,32,2944,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,17.3125
confirm_heterogeneity_pressure_seed17_resource04_e08_t28_u2,heterogeneity_pressure,17,resource,1452268373,28,94fd3985efe8e67792b118d73e19a453d581c95b63cec27987b67f54e4575eb3,2,laser,0.25,32,1024,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.84375
confirm_heterogeneity_pressure_seed17_resource05_e23_t43_u2,heterogeneity_pressure,17,resource,1452268388,43,db2e5651ed3685b62a2d5a26b38b43b2fdf82971346b9aa0723fc2e5cd18aabe,2,laser,0.25,32,379,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2421875,0.0078125,0.226875,0.2575,0.0,0.0,0.0,0.0,0.2421875,0.0078125,0.226875,0.2575,0.96875,0.03125,0.9075,1.03,0.0,0.0,0.0,0.0,0.96875,0.03125,0.9075,1.03,0.0078125,0.0078125,-0.0075,0.023125,0.96875,0.03125,0.9075,1.03,1.0,1.0,1.0,0.96875,1.5483870967741935
confirm_heterogeneity_pressure_seed18_safety00_e00_t27_u1,heterogeneity_pressure,18,safety,1452278365,27,84b3ea9a54e6c379e2189c8ce109d9696c4c5717ee83e429c01978e6ed95c727,1,missile,1.5,32,1469,1.5,0.0,1.5,1.5,0.0,0.0,0.0,0.0,1.1210439763963223,0.15794703344961747,0.811467790835072,1.4306201619575725,0.23132215635851025,0.2231978111550653,-0.20614555350541772,0.6687898662224382,1.3523661327548324,0.3178165386630583,0.7294457169752382,1.9752865485344266,0.7473626509308815,0.10529802229974497,0.5409785272233814,0.9537467746383816,0.29870455618947744,0.2261057366145238,-0.1444626875749892,0.7418717999539441,1.046067207120359,0.2913797574921517,0.4749628824357416,1.6171715318049764,0.1476338672451675,0.3178165386630583,-0.47528654853442676,0.7705542830247617,0.901577421836555,0.21187769244203888,0.4862971446501588,1.3168576990229512,1.0,0.02973979339003563,1.3849324670930703,0.71875,2.5911323234438894
confirm_heterogeneity_pressure_seed18_safety01_e00_t27_u0,heterogeneity_pressure,18,safety,1452278365,27,84b3ea9a54e6c379e2189c8ce109d9696c4c5717ee83e429c01978e6ed95c727,0,missile,2.8,32,1715,2.7999999165534972,0.0,2.7999999165534972,2.7999999165534972,-0.0058995813596993685,0.003294613033126681,-0.012357022904627663,0.0005578601852289262,2.0163822755217544,0.2713281804487677,1.4845790418421698,2.548185509201339,0.19296091864816844,0.19371626572144082,-0.18672296216585554,0.5726447994621924,2.209343194169923,0.371525463217284,1.4811532862640462,2.9375331020757995,0.7201365269720554,0.09690292158884563,0.530206800657918,0.9100662532861928,0.17360766883939505,0.33185944249674654,-0.4768368384542282,0.8240521761330183,0.8937441958114505,0.36912541408708266,0.17025838420076844,1.6172300074221324,0.584757141023874,0.37210203205798575,-0.14456284180977808,1.3140771238575262,0.7890511407749725,0.1326876654347443,0.5289833165228737,1.0491189650270714,0.9221161228737657,0.24440325384161302,1.3609123134187286,0.6875,1.5399374564488728
confirm_heterogeneity_pressure_seed18_safety02_e00_t27_u2,heterogeneity_pressure,18,safety,1452278365,27,84b3ea9a54e6c379e2189c8ce109d9696c4c5717ee83e429c01978e6ed95c727,2,laser,0.25,32,922,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.06677158363163471,0.0246308237246256,0.01849516913136854,0.11504799813190089,0.22733813524246216,0.13555447721365183,-0.038348640096295405,0.4930249105812197,0.29410971887409687,0.14937139947077693,0.0013417759113740768,0.5868776618368197,0.26708633452653885,0.0985232948985024,0.07398067652547416,0.46019199252760357,0.11051159352064133,0.06308579114131685,-0.013136557116339695,0.23415974415762236,0.3775979280471802,0.1450672584720646,0.09326610144193359,0.6619297546524268,-0.04410971887409684,0.14937139947077693,-0.33687766183681966,0.24865822408862595,1.1764388754963875,0.5974855978831077,0.005367103645496307,2.3475106473472787,0.0,0.0,0.1262989640235901,0.25,15.5
confirm_heterogeneity_pressure_seed18_safety03_e15_t35_u2,heterogeneity_pressure,18,safety,1452278380,35,fe99477c657644d922a4c2d4b2f5458e23643e4e84a1db137ec70e7b29d760f6,2,laser,0.25,32,708,0.2499999925494194,0.0,0.2499999925494194,0.2499999925494194,0.0,0.0,0.0,0.0,0.02557944948785007,0.009367020829803669,0.007220088661434879,0.04393881031426526,0.3091437387280166,0.10909587108870736,0.09531583139415017,0.522971646061883,0.33472318821586666,0.11447709202931715,0.11034808783840505,0.5590982885933282,0.10231779795140028,0.037468083319214675,0.028880354645739514,0.17575524125706105,0.15298748202621937,0.05476623401311835,0.045645663360507405,0.26032930069193133,0.25530527997761965,0.08007606782421306,0.09835618704216206,0.4122543729130772,-0.08472319566644726,0.11447709202931715,-0.30909829604390887,0.13965190471101435,1.3388927528634667,0.4579083681172686,0.4413923513536202,2.236393154373313,0.0,0.0,0.8151877671480179,0.28125,
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,1452278380,35,fe99477c657644d922a4c2d4b2f5458e23643e4e84a1db137ec70e7b29d760f6,1,missile,1.5,32,651,1.4999999552965164,0.0,1.4999999552965164,1.4999999552965164,0.0,0.0,0.0,0.0,0.7941563841886818,0.16010035720672824,0.4803596840634945,1.1079530843138692,0.2739144026301801,0.33178781606771024,-0.376389716862532,0.9242185221228921,1.0680707868188621,0.4301040501731456,0.22506684847949676,1.9110747251582274,0.5294375894591212,0.10673357147115217,0.320239789375663,0.7386353895425795,0.17009386140853167,0.28895265054332475,-0.3962533336563848,0.7364410564734482,0.6995314508676529,0.3498047751316914,0.013914091609537826,1.3851488101257678,0.4319291684776545,0.4301040501731456,-0.4110747698617109,1.27493310681702,0.7120471912125745,0.28673603344876375,0.15004456565299762,1.2740498167721515,0.7529994666576385,0.0,1.058621311187744,0.65625,1.9999999403953552
confirm_heterogeneity_pressure_seed18_safety05_e15_t35_u0,heterogeneity_pressure,18,safety,1452278380,35,fe99477c657644d922a4c2d4b2f5458e23643e4e84a1db137ec70e7b29d760f6,0,missile,2.8,32,766,2.8,0.0,2.8,2.8,0.0,0.0,0.0,0.0,1.5378190807998178,0.31761354700473127,0.9152965286705445,2.160341632929091,0.07359368819743395,0.16745682772130407,-0.254621694136322,0.4018090705311899,1.6114127689972517,0.3955785485956327,0.8360788137498116,2.386746724244692,0.5492211002856493,0.11343340964454693,0.3268916173823373,0.7715505831889613,-0.008067736402153969,0.337409991954596,-0.6693913206331621,0.6532558478288542,0.5411533638834953,0.3776859514767011,-0.19911110101083873,1.2814178287778293,1.1885872310027479,0.3955785485956327,0.4132532757553078,1.963921186250188,0.5755045603561613,0.14127805306986882,0.2985995763392184,0.8524095443731041,0.5046872262443816,0.13318719608443125,1.0697201945419823,0.65625,1.2674047470092773
confirm_heterogeneity_pressure_seed18_resource00_e05_t37_u0,heterogeneity_pressure,18,resource,1452278370,37,a381ebbbe6f2f8dcbd6180f0f27107ff7add54b6148883afb09dfda572744cb8,0,missile,2.8,32,476,2.8,0.0,2.8,2.8,-0.1328125,0.02240677089757584,-0.17672977095924863,-0.08889522904075135,2.5374999999999996,0.14658408904547013,2.2501951854708784,2.824804814529121,0.1328125,0.19985641739910387,-0.2589060781022436,0.5245310781022436,2.6703124999999996,0.23497017843340073,2.209770950270534,3.1308540497294652,0.90625,0.0523514603733822,0.8036411376681709,1.008858862331829,0.0625,0.3728094622743504,-0.6682065460577268,0.7932065460577268,0.96875,0.37428527318852184,0.23515086455049716,1.7023491354495028,-0.0031250000000000167,0.23880095196053566,-0.4711748658426499,0.4649248658426499,0.9536830357142858,0.08391792086907171,0.7892039108109052,1.1181621606176664,1.0,0.8883928571428571,1.0,0.75,2.8
confirm_heterogeneity_pressure_seed18_resource01_e04_t24_u0,heterogeneity_pressure,18,resource,1452278369,24,71ffc99b04f31e859f61025a60206b5c520e64a7411203784ecddccd66a99b2a,0,missile,2.8,32,777,2.8,0.0,2.8,2.8,-0.9375,0.13042656443254733,-1.1931360662877928,-0.6818639337122072,2.0999999999999996,0.21775985589338928,1.6731906824489566,2.5268093175510424,-0.421875,0.20466999278736647,-0.8230281858632382,-0.020721814136761718,1.6781249999999999,0.280578836277677,1.128190480895753,2.2280595191042467,0.75,0.07777137710478188,0.5975681008746275,0.9024318991253725,-0.28125,0.1364466618582443,-0.5486854572421589,-0.013814542757841164,0.46875,0.14881504406043655,0.17707251364154436,0.7604274863584557,0.18437499999999996,0.19203438530932168,-0.19201239520627056,0.5607623952062705,0.5993303571428572,0.1002067272420275,0.4029251717484833,0.7957355425372311,0.46428571428571425,0.3482142857142857,1.0,0.6875,1.7857142857142858
confirm_heterogeneity_pressure_seed18_resource02_e17_t19_u0,heterogeneity_pressure,18,resource,1452278382,19,f753df3147457b4840df445bf1bafa5155ffcf088dad3fd0efe7f52ac2d1266b,0,missile,2.8,32,4396,2.7999998748302457,0.0,2.7999998748302457,2.7999998748302457,0.0,0.0,0.0,0.0,2.7999998748302457,0.0,2.7999998748302457,2.7999998748302457,0.0,0.0,0.0,0.0,2.7999998748302457,0.0,2.7999998748302457,2.7999998748302457,0.9999999552965164,0.0,0.9999999552965164,0.9999999552965164,0.0,0.0,0.0,0.0,0.9999999552965164,0.0,0.9999999552965164,0.9999999552965164,0.0,0.0,0.0,0.0,0.9999999552965164,0.0,0.9999999552965164,0.9999999552965164,0.9999999552965164,0.9999999552965164,0.9999999552965164,1.0,2.3437498952262104
confirm_heterogeneity_pressure_seed18_resource03_e09_t30_u2,heterogeneity_pressure,18,resource,1452278374,30,15a27f8862b508ba748c4b0526402c473f9af5fdf1a161ba0b4cab9c915c66e3,2,laser,0.25,32,188,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.046875,0.017525542994671076,0.012524935730444692,0.08122506426955531,0.043609288334846494,0.04360928833484649,-0.041864916801452615,0.12908349347114562,0.0904842883348465,0.04557446387943414,0.0011583391311555807,0.17981023753853742,0.1875,0.0701021719786843,0.05009974292177877,0.32490025707822123,0.015574745833873749,0.015574745833873747,-0.014951756000518793,0.04610124766826629,0.20307474583387375,0.07048746725797798,0.06491931000823689,0.3412301816595106,0.1595157116651535,0.04557446387943414,0.07018976246146258,0.2488416608688444,0.361937153339386,0.18229785551773656,0.004633356524622323,0.7192409501541497,0.0,0.0,0.0,0.21875,1.0
confirm_heterogeneity_pressure_seed18_resource04_e09_t29_u2,heterogeneity_pressure,18,resource,1452278374,29,52b984491a374c03300b9e57d4f2672ef2533c4dd936c270e4bd79a75a9a9042,2,laser,0.25,32,264,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.1015625,0.022052491332997626,0.05833961698732465,0.14478538301267535,0.22431150376796724,0.08076137175500739,0.06601921512815276,0.38260379240778175,0.32587400376796727,0.07932630959923495,0.17039443695346676,0.48135357058246775,0.40625,0.0882099653319905,0.2333584679492986,0.5791415320507014,0.10904031433165073,0.03701069429074638,0.03649935352178782,0.18158127514151365,0.5152903143316507,0.09111990848655928,0.33669529369799456,0.6938853349653069,-0.07587400376796723,0.07932630959923495,-0.23135357058246775,0.07960556304653328,1.303496015071869,0.3173052383969398,0.681577747813867,1.925414282329871,1.0,0.0,1.0,0.5625,1.1155023070482106
